0.682,-0.710,86.700,286.575,10.010
0.730,-0.707,86.725,286.575,9.979
0.752,-0.691,86.750,286.575,10.061
0.759,-0.684,86.750,286.575,10.021
0.750,-0.689,86.750,286.575,10.068
0.747,-0.765,86.750,286.575,9.953
0.768,-0.918,86.750,286.575,10.032
0.761,-0.948,86.750,286.575,10.011
0.757,-0.947,86.750,286.575,10.157
0.756,-0.957,86.750,286.575,9.983
0.753,-0.969,86.750,286.575,10.037
0.750,-0.976,86.750,286.575,9.962
0.755,-0.975,86.750,286.575,10.098
0.757,-0.969,86.750,286.575,9.993
0.762,-0.968,86.750,286.575,10.072
0.826,-0.986,86.750,286.575,9.955
0.955,-1.001,86.750,286.575,10.103
1.004,-0.996,86.750,286.575,10.010
1.014,-1.011,86.750,286.550,9.937
1.020,-1.135,86.750,286.525,10.288
1.023,-1.132,86.750,286.475,9.890
1.032,-1.069,86.750,286.425,9.996
1.046,-0.924,86.750,286.325,10.095
1.051,-0.826,86.750,286.225,10.025
1.044,-0.902,86.750,286.075,9.920
1.043,-0.639,86.750,285.975,10.108
1.046,-0.387,86.750,285.825,9.976
1.040,-0.466,86.750,285.750,10.029
1.037,-0.567,86.750,285.675,10.141
1.042,-0.283,86.750,285.625,9.913
1.041,-0.051,86.750,285.600,10.081
1.038,-0.142,86.750,285.575,10.094
1.036,-0.244,86.750,285.575,9.955
1.039,-0.194,86.725,285.575,10.069
1.044,-0.198,86.700,285.575,9.931
1.115,-0.102,86.650,285.575,10.114
1.209,-0.075,86.600,285.575,10.033
1.175,-0.144,86.500,285.575,9.974
1.101,-0.169,86.400,285.575,10.095
0.969,-0.306,86.250,285.575,9.970
0.828,-0.327,86.125,285.575,10.085
0.691,-0.304,86.050,285.575,10.003
0.563,-0.327,85.925,285.575,10.057
0.469,-0.408,85.850,285.575,9.967
0.407,-0.398,85.775,285.575,10.049
0.370,-0.335,85.750,285.575,10.015
0.332,-0.341,85.725,285.575,10.162
0.300,-0.325,85.725,285.575,9.933
0.307,-0.347,85.725,285.575,10.072
0.319,-0.404,85.725,285.575,9.939
0.330,-0.379,85.725,285.575,10.145
0.334,-0.331,85.725,285.575,9.979
0.336,-0.350,85.725,285.575,10.045
0.350,-0.372,85.725,285.575,10.029
0.357,-0.407,85.725,285.575,9.989
0.352,-0.486,85.725,285.575,10.051
0.356,-0.572,85.725,285.575,10.092
0.352,-0.597,85.725,285.575,9.995
0.383,-0.630,85.725,285.575,10.040
0.541,-0.665,85.725,285.575,10.005
0.577,-0.667,85.725,285.575,10.056
0.593,-0.644,85.725,285.575,10.059
0.605,-0.620,85.725,285.575,9.906
0.611,-0.652,85.725,285.575,10.109
0.614,-0.674,85.725,285.575,10.017
0.616,-0.666,85.725,285.575,10.064
0.614,-0.667,85.725,285.575,9.980
0.608,-0.644,85.725,285.575,10.051
0.606,-0.642,85.725,285.575,10.073
0.614,-0.666,85.725,285.575,10.052
0.614,-0.678,85.725,285.575,10.012
0.610,-0.670,85.725,285.575,10.104
0.615,-0.655,85.725,285.575,9.921
0.624,-0.645,85.725,285.575,10.093
0.638,-0.669,85.725,285.575,9.926
0.647,-0.795,85.725,285.575,10.109
0.641,-0.896,85.725,285.575,10.001
0.649,-0.918,85.725,285.575,10.082
0.707,-0.911,85.725,285.575,10.002
0.810,-0.930,85.725,285.575,10.036
0.858,-0.956,85.725,285.575,9.999
0.862,-0.944,85.725,285.575,10.084
0.863,-0.925,85.725,285.575,9.992
0.861,-0.932,85.725,285.575,10.005
0.863,-0.943,85.725,285.575,9.972
0.856,-0.955,85.725,285.575,10.124
0.861,-0.952,85.725,285.575,10.016
0.868,-0.942,85.725,285.575,10.058
0.873,-0.945,85.725,285.575,10.040
0.884,-0.964,85.725,285.575,10.040
0.892,-0.968,85.725,285.575,10.007
0.896,-0.966,85.725,285.575,9.979
0.902,-0.963,85.725,285.575,10.008
0.915,-0.957,85.725,285.575,10.014
0.905,-0.961,85.725,285.575,10.044
1.021,-0.966,85.725,285.575,10.037
1.124,-0.973,85.725,285.575,9.946
1.137,-0.963,85.700,285.575,10.068
1.142,-1.014,85.675,285.575,10.047
1.131,-1.151,85.625,285.575,10.076
1.090,-1.180,85.575,285.575,10.011
0.993,-1.187,85.500,285.575,10.046
0.890,-1.197,85.375,285.575,10.009
0.775,-1.197,85.275,285.575,9.982
0.658,-1.195,85.100,285.575,10.039
0.515,-1.208,85.025,285.575,10.102
0.377,-1.219,84.900,285.575,9.991
0.298,-1.209,84.825,285.575,9.959
0.244,-1.196,84.750,285.575,10.132
0.205,-1.196,84.725,285.575,10.038
0.162,-1.201,84.700,285.575,10.005
0.138,-1.203,84.700,285.575,10.065
0.152,-1.200,84.700,285.575,9.998
0.163,-1.194,84.700,285.550,10.051
0.168,-1.178,84.700,285.525,10.038
0.297,-1.083,84.700,285.475,10.033
0.371,-1.083,84.700,285.425,10.030
0.418,-1.012,84.700,285.325,10.022
0.414,-0.860,84.700,285.225,10.044
0.404,-0.910,84.700,285.125,10.019
0.423,-0.948,84.700,284.950,10.060
0.424,-0.960,84.700,284.825,9.958
0.430,-0.758,84.700,284.675,10.034
0.423,-0.604,84.700,284.600,10.048
0.423,-0.728,84.700,284.500,9.991
0.437,-0.476,84.700,284.450,10.052
0.435,-0.237,84.700,284.400,10.055
0.443,-0.396,84.700,284.375,10.035
0.446,-0.514,84.700,284.375,9.998
0.460,-0.306,84.700,284.375,10.050
0.455,-0.242,84.700,284.375,10.025
0.484,-0.262,84.700,284.375,10.024
0.650,-0.266,84.700,284.375,10.076
0.705,-0.378,84.700,284.375,9.979
0.718,-0.413,84.700,284.375,10.084
0.719,-0.315,84.700,284.375,10.025
0.709,-0.275,84.700,284.375,10.023
0.712,-0.282,84.700,284.375,10.017
0.715,-0.332,84.700,284.375,10.035
0.721,-0.418,84.700,284.375,10.045
0.715,-0.381,84.700,284.375,10.039
0.729,-0.280,84.700,284.375,10.012
0.741,-0.494,84.700,284.375,10.027
0.751,-0.609,84.700,284.375,9.972
0.747,-0.624,84.700,284.375,10.062
0.756,-0.630,84.700,284.375,10.093
0.762,-0.547,84.700,284.375,10.013
0.754,-0.523,84.700,284.375,10.066
0.745,-0.605,84.700,284.375,10.022
0.740,-0.633,84.700,284.375,9.986
0.737,-0.610,84.700,284.375,10.032
0.743,-0.571,84.700,284.375,10.036
0.747,-0.555,84.700,284.375,10.050
0.745,-0.604,84.700,284.375,9.982
0.751,-0.647,84.700,284.375,10.052
0.900,-0.648,84.700,284.375,10.062
0.985,-0.621,84.700,284.375,10.049
1.015,-0.594,84.700,284.375,9.995
1.023,-0.589,84.700,284.375,10.047
1.031,-0.641,84.700,284.375,9.998
1.008,-0.656,84.650,284.375,10.031
0.978,-0.598,84.625,284.375,10.056
0.918,-0.538,84.550,284.375,9.977
0.844,-0.550,84.475,284.375,10.002
0.743,-0.577,84.350,284.375,10.101
0.638,-0.777,84.250,284.375,10.019
0.493,-0.814,84.075,284.375,10.066
0.369,-0.794,83.975,284.375,9.958
0.324,-0.805,83.850,284.375,10.018
0.347,-0.833,83.800,284.375,10.094
0.330,-0.861,83.750,284.375,10.036
0.299,-0.859,83.700,284.375,10.036
0.274,-0.849,83.675,284.375,10.013
0.253,-0.826,83.675,284.375,10.006
0.237,-0.835,83.675,284.375,10.069
0.234,-0.858,83.675,284.375,9.969
0.234,-0.879,83.675,284.375,10.093
0.243,-0.863,83.675,284.375,9.986
0.255,-0.848,83.675,284.375,10.064
0.258,-0.828,83.675,284.375,10.011
0.267,-0.854,83.675,284.375,10.083
0.273,-0.864,83.675,284.375,10.012
0.273,-0.855,83.675,284.375,9.935
0.274,-0.848,83.675,284.375,10.137
0.280,-0.842,83.675,284.375,10.010
0.431,-0.856,83.675,284.375,10.060
0.502,-0.878,83.675,284.375,10.032
0.507,-0.876,83.675,284.375,10.016
0.509,-0.869,83.675,284.375,10.027
0.510,-0.856,83.675,284.375,10.035
0.511,-0.867,83.675,284.375,10.016
0.511,-0.934,83.675,284.375,10.029
0.520,-1.101,83.675,284.375,10.053
0.517,-1.113,83.675,284.375,9.942
0.527,-1.120,83.675,284.350,10.113
0.526,-1.091,83.675,284.325,10.052
0.528,-0.977,83.675,284.275,9.994
0.519,-1.013,83.675,284.200,10.071
0.535,-0.925,83.675,284.125,10.007
0.542,-0.622,83.675,284.025,10.064
0.532,-0.600,83.675,283.875,9.966
0.596,-0.631,83.675,283.750,10.075
0.756,-0.525,83.675,283.600,10.021
0.791,-0.347,83.675,283.525,10.022
0.823,-0.303,83.675,283.400,10.034
0.835,-0.503,83.675,283.350,9.991
0.843,-0.227,83.675,283.325,10.034
0.839,0.172,83.675,283.300,9.981
0.840,-0.204,83.675,283.275,10.072
0.833,-0.160,83.675,283.275,10.023
0.835,0.070,83.675,283.275,10.027
0.831,-0.084,83.675,283.275,10.082
0.837,-0.156,83.675,283.275,9.936
0.835,0.025,83.675,283.275,10.016
0.834,0.053,83.675,283.275,10.022
0.840,-0.052,83.675,283.275,10.096
0.841,-0.043,83.675,283.275,10.021
0.847,-0.097,83.675,283.275,10.048
0.984,-0.125,83.675,283.275,10.039
1.071,0.049,83.675,283.275,10.024
1.108,-0.040,83.675,283.275,10.040
1.124,-0.178,83.650,283.275,10.046
1.116,-0.222,83.625,283.275,9.996
1.100,-0.353,83.575,283.275,9.984
1.048,-0.286,83.500,283.275,10.131
0.947,-0.172,83.425,283.275,10.030
0.834,-0.293,83.275,283.275,9.955
0.726,-0.311,83.175,283.275,10.030
0.584,-0.254,83.025,283.275,10.140
0.431,-0.256,82.925,283.275,9.942
0.302,-0.253,82.825,283.275,10.004
0.216,-0.228,82.725,283.275,10.061
0.161,-0.279,82.675,283.275,10.016
0.114,-0.278,82.625,283.275,10.069
0.119,-0.252,82.625,283.275,9.999
0.264,-0.255,82.600,283.275,10.095
0.287,-0.258,82.600,283.275,9.941
0.305,-0.275,82.600,283.275,10.066
0.325,-0.313,82.600,283.275,9.975
0.333,-0.257,82.600,283.275,10.045
0.339,-0.249,82.600,283.275,10.011
0.337,-0.271,82.600,283.275,10.119
0.341,-0.257,82.600,283.275,10.006
0.358,-0.276,82.600,283.275,10.000
0.355,-0.295,82.600,283.275,10.057
0.356,-0.257,82.600,283.275,10.003
0.360,-0.244,82.600,283.275,10.065
0.362,-0.260,82.600,283.275,9.999
0.515,-0.284,82.600,283.275,10.130
0.583,-0.292,82.600,283.275,9.981
0.602,-0.293,82.600,283.275,9.989
0.618,-0.360,82.600,283.275,9.989
0.616,-0.481,82.600,283.275,10.063
0.620,-0.549,82.600,283.275,9.991
0.619,-0.564,82.600,283.275,10.152
0.625,-0.561,82.600,283.275,9.991
0.630,-0.545,82.600,283.275,10.063
0.634,-0.527,82.600,283.275,9.991
0.636,-0.563,82.600,283.275,10.040
0.637,-0.568,82.600,283.275,10.012
0.640,-0.553,82.600,283.275,10.019
0.642,-0.554,82.600,283.275,10.072
0.654,-0.535,82.600,283.275,9.971
0.656,-0.535,82.600,283.275,10.106
0.686,-0.566,82.600,283.275,9.940
0.831,-0.569,82.600,283.275,10.022
0.874,-0.547,82.600,283.275,10.153
0.898,-0.555,82.600,283.275,9.952
0.901,-0.559,82.600,283.275,10.023
0.894,-0.572,82.600,283.275,10.039
0.895,-0.579,82.600,283.275,10.112
0.897,-0.562,82.600,283.275,9.996
0.904,-0.559,82.600,283.275,10.061
0.898,-0.575,82.600,283.275,9.964
0.897,-0.568,82.600,283.275,10.079
0.900,-0.576,82.600,283.275,10.009
0.903,-0.566,82.600,283.275,10.028
0.902,-0.544,82.600,283.275,10.045
0.905,-0.568,82.600,283.275,10.028
0.913,-0.577,82.600,283.275,10.023
0.916,-0.566,82.600,283.275,10.055
1.025,-0.577,82.600,283.275,9.949
1.152,-0.572,82.600,283.275,10.026
1.190,-0.571,82.575,283.275,10.125
1.178,-0.588,82.550,283.275,10.027
1.152,-0.566,82.500,283.275,9.987
1.105,-0.543,82.400,283.275,10.021
1.006,-0.556,82.325,283.275,10.080
0.888,-0.725,82.250,283.275,10.003
0.767,-0.765,82.100,283.275,10.034
0.630,-0.811,81.975,283.275,9.975
0.474,-0.806,81.850,283.275,10.077
0.372,-0.800,81.775,283.275,10.029
0.286,-0.817,81.675,283.275,10.043
0.289,-0.793,81.625,283.275,10.035
0.396,-0.790,81.600,283.275,10.000
0.395,-0.826,81.575,283.275,10.074
0.386,-0.793,81.575,283.275,9.993
0.403,-0.814,81.575,283.275,10.082
0.416,-0.824,81.575,283.275,10.003
0.424,-0.817,81.575,283.275,10.005
0.427,-0.834,81.575,283.275,10.061
0.427,-0.836,81.575,283.275,10.001
0.439,-0.815,81.575,283.275,10.024
0.453,-0.840,81.575,283.275,10.081
0.446,-0.833,81.575,283.275,9.966
0.437,-0.842,81.575,283.275,10.091
0.429,-0.830,81.575,283.275,10.014
0.436,-0.816,81.575,283.275,10.009
0.439,-0.816,81.575,283.275,10.087
0.437,-0.839,81.575,283.275,9.992
0.561,-0.842,81.575,283.275,10.075
0.669,-0.828,81.575,283.275,9.999
0.700,-0.834,81.575,283.275,10.045
0.712,-0.833,81.575,283.275,9.998
0.716,-0.842,81.575,283.275,10.039
0.716,-0.855,81.575,283.275,10.076
0.718,-0.842,81.575,283.275,10.037
0.727,-0.834,81.575,283.275,10.004
0.728,-0.839,81.575,283.275,10.037
0.728,-0.843,81.575,283.275,10.035
0.731,-0.855,81.575,283.275,10.007
0.730,-0.846,81.575,283.275,9.979
0.739,-0.830,81.575,283.275,10.014
0.806,-0.845,81.575,283.275,10.051
0.957,-0.856,81.575,283.275,10.105
0.993,-0.859,81.575,283.275,9.972
1.007,-0.853,81.575,283.275,10.021
1.021,-0.839,81.575,283.275,10.035
1.017,-0.846,81.550,283.275,10.030
0.990,-0.850,81.525,283.275,10.100
0.941,-0.970,81.475,283.275,9.987
0.902,-1.041,81.425,283.275,10.035
0.830,-1.067,81.325,283.275,10.024
0.727,-1.078,81.225,283.275,10.066
0.602,-1.083,81.075,283.275,10.008
0.446,-1.098,80.975,283.275,10.030
0.338,-1.080,80.875,283.275,10.021
0.248,-1.077,80.750,283.275,10.011
0.159,-1.084,80.700,283.275,10.078
0.094,-1.068,80.625,283.275,9.953
0.187,-1.097,80.600,283.275,10.035
0.255,-1.106,80.575,283.275,10.055
0.258,-1.102,80.575,283.275,9.961
0.260,-1.121,80.575,283.250,10.144
0.271,-1.129,80.575,283.250,9.965
0.273,-1.150,80.575,283.200,10.109
0.275,-1.105,80.575,283.150,10.001
0.280,-0.858,80.575,283.075,10.093
0.283,-0.764,80.575,282.975,9.994
0.284,-0.871,80.575,282.875,10.071
0.289,-0.715,80.575,282.700,9.916
0.302,-0.417,80.575,282.600,10.107
0.309,-0.484,80.575,282.450,10.033
0.400,-0.514,80.575,282.375,10.023
0.538,-0.350,80.575,282.275,9.993
0.574,-0.186,80.575,282.225,10.059
0.578,-0.251,80.575,282.200,10.036
0.581,-0.216,80.575,282.175,10.030
0.592,-0.010,80.575,282.175,10.012
0.594,0.043,80.575,282.175,10.046
0.597,-0.235,80.575,282.175,10.039
0.603,-0.211,80.575,282.175,10.010
0.602,-0.052,80.575,282.175,10.069
0.604,-0.006,80.575,282.175,9.957
0.610,-0.040,80.575,282.175,10.130
0.601,-0.168,80.575,282.175,9.981
0.634,-0.227,80.575,282.175,10.027
0.780,-0.161,80.575,282.175,9.991
0.825,-0.038,80.575,282.175,10.113
0.841,-0.067,80.575,282.175,9.982
0.843,-0.153,80.575,282.175,9.977
0.858,-0.193,80.575,282.175,10.108
0.857,-0.176,80.575,282.175,10.083
0.869,-0.030,80.575,282.175,9.927
0.882,-0.021,80.575,282.175,10.028
0.876,-0.146,80.575,282.175,10.022
0.875,-0.162,80.575,282.175,10.088
0.879,-0.132,80.575,282.175,10.011
0.877,-0.060,80.575,282.175,10.089
0.880,-0.023,80.575,282.175,9.922
0.888,-0.102,80.575,282.175,10.025
0.874,-0.176,80.575,282.175,10.115
0.874,-0.163,80.575,282.175,10.024
0.979,-0.077,80.575,282.175,10.075
1.106,-0.063,80.575,282.175,9.976
1.140,-0.108,80.575,282.175,10.037
1.152,-0.177,80.550,282.175,10.036
1.150,-0.169,80.525,282.175,10.000
1.121,-0.086,80.475,282.175,10.069
1.084,-0.040,80.425,282.175,10.029
0.992,-0.048,80.325,282.175,9.952
0.885,-0.111,80.225,282.175,10.121
0.768,-0.131,80.075,282.175,10.026
0.630,-0.219,79.950,282.175,10.053
0.479,-0.256,79.800,282.175,9.950
0.352,-0.273,79.725,282.175,10.027
0.242,-0.349,79.650,282.175,10.041
0.171,-0.386,79.550,282.175,10.052
0.110,-0.376,79.525,282.175,9.990
0.080,-0.361,79.500,282.175,10.041
0.208,-0.345,79.475,282.175,10.078
0.280,-0.379,79.475,282.175,10.086
0.293,-0.402,79.475,282.175,9.990
0.304,-0.437,79.475,282.175,10.078
0.315,-0.402,79.475,282.175,9.945
0.330,-0.381,79.475,282.175,10.092
0.337,-0.405,79.475,282.175,10.013
0.341,-0.419,79.475,282.175,10.030
0.342,-0.408,79.475,282.175,10.049
0.357,-0.382,79.475,282.175,9.982
0.526,-0.362,79.475,282.175,10.015
0.577,-0.376,79.475,282.175,10.065
0.601,-0.392,79.475,282.175,10.028
0.618,-0.395,79.475,282.175,10.045
0.625,-0.386,79.475,282.175,9.981
0.623,-0.384,79.475,282.175,10.054
0.624,-0.387,79.475,282.175,10.022
0.629,-0.398,79.475,282.175,9.997
0.632,-0.418,79.475,282.175,10.059
0.627,-0.397,79.475,282.175,10.051
0.623,-0.393,79.475,282.175,10.080
0.622,-0.382,79.475,282.175,10.004
0.620,-0.402,79.475,282.175,9.984
0.738,-0.429,79.475,282.175,10.102
0.822,-0.406,79.475,282.175,10.038
0.858,-0.382,79.475,282.175,9.998
0.865,-0.380,79.475,282.175,10.024
0.884,-0.408,79.475,282.175,9.974
0.893,-0.420,79.475,282.175,10.074
0.899,-0.410,79.475,282.175,10.054
0.922,-0.382,79.475,282.175,9.959
0.922,-0.394,79.475,282.175,10.080
0.914,-0.411,79.475,282.175,9.982
0.916,-0.419,79.475,282.175,10.145
0.910,-0.416,79.475,282.175,9.974
0.906,-0.405,79.475,282.175,10.054
0.900,-0.411,79.475,282.175,10.004
0.900,-0.421,79.475,282.175,9.950
0.900,-0.415,79.475,282.175,10.139
0.924,-0.416,79.475,282.175,10.041
1.085,-0.405,79.475,282.175,9.992
1.152,-0.397,79.475,282.175,10.097
1.173,-0.400,79.450,282.175,9.896
1.180,-0.411,79.425,282.175,10.078
1.165,-0.400,79.375,282.175,10.070
1.117,-0.386,79.325,282.175,10.000
1.036,-0.371,79.225,282.175,10.004
0.915,-0.378,79.125,282.175,10.002
0.806,-0.412,78.975,282.175,10.072
0.676,-0.396,78.850,282.175,10.069
0.513,-0.375,78.700,282.175,10.026
0.385,-0.397,78.625,282.175,10.061
0.279,-0.395,78.500,282.175,10.016
0.356,-0.427,78.450,282.175,10.013
0.392,-0.423,78.400,282.175,10.012
0.386,-0.416,78.400,282.175,10.050
0.370,-0.420,78.375,282.175,10.062
0.353,-0.455,78.375,282.175,10.008
0.363,-0.472,78.375,282.175,9.942
0.380,-0.468,78.375,282.175,10.063
0.382,-0.470,78.375,282.175,10.104
0.385,-0.459,78.375,282.175,10.014
0.379,-0.457,78.375,282.175,9.969
0.392,-0.462,78.375,282.175,10.087
0.403,-0.458,78.375,282.175,10.020
0.405,-0.466,78.375,282.175,10.049
0.483,-0.464,78.375,282.175,10.013
0.622,-0.448,78.375,282.175,10.055
0.662,-0.453,78.375,282.175,10.010
0.675,-0.465,78.375,282.175,10.082
0.676,-0.468,78.375,282.175,9.990
0.676,-0.462,78.375,282.175,10.040
0.673,-0.450,78.375,282.175,10.040
0.675,-0.451,78.375,282.175,10.008
0.672,-0.467,78.375,282.175,10.041
0.666,-0.470,78.375,282.175,10.035
0.662,-0.452,78.375,282.175,10.021
0.666,-0.450,78.375,282.175,10.016
0.675,-0.450,78.375,282.175,10.017
0.673,-0.456,78.375,282.175,10.030
0.678,-0.466,78.375,282.175,10.088
0.684,-0.454,78.375,282.175,10.006
0.693,-0.446,78.375,282.175,10.032
0.849,-0.461,78.375,282.175,10.048
0.924,-0.466,78.375,282.175,9.990
0.945,-0.473,78.375,282.175,10.019
0.956,-0.471,78.375,282.175,10.056
0.965,-0.456,78.375,282.175,9.975
0.971,-0.461,78.375,282.175,10.117
0.960,-0.473,78.375,282.175,10.019
0.947,-0.482,78.375,282.175,9.997
0.939,-0.468,78.375,282.175,10.066
0.943,-0.451,78.375,282.175,10.002
0.940,-0.457,78.375,282.175,10.026
0.935,-0.472,78.375,282.175,10.034
0.938,-0.482,78.375,282.175,10.076
1.058,-0.460,78.375,282.175,10.010
1.178,-0.461,78.375,282.175,10.034
1.215,-0.470,78.350,282.175,10.042
1.213,-0.475,78.325,282.175,9.970
1.195,-0.471,78.275,282.175,10.085
1.155,-0.447,78.200,282.175,10.050
1.103,-0.438,78.125,282.175,9.997
0.982,-0.462,77.975,282.175,10.075
0.850,-0.464,77.875,282.175,10.014
0.707,-0.470,77.775,282.175,10.031
0.571,-0.462,77.625,282.175,10.004
0.442,-0.458,77.525,282.175,10.056
0.367,-0.472,77.450,282.175,9.968
0.352,-0.481,77.400,282.175,10.096
0.436,-0.485,77.350,282.175,10.025
0.443,-0.486,77.325,282.175,9.953
0.422,-0.489,77.325,282.175,10.019
0.432,-0.488,77.325,282.175,10.124
0.449,-0.503,77.325,282.175,10.015
0.450,-0.525,77.325,282.175,10.016
0.456,-0.524,77.325,282.175,9.993
0.462,-0.514,77.325,282.175,10.004
0.480,-0.502,77.325,282.175,10.017
0.486,-0.508,77.325,282.175,10.084
0.483,-0.521,77.325,282.175,10.079
0.495,-0.518,77.325,282.175,10.022
0.509,-0.497,77.325,282.175,10.043
0.681,-0.500,77.325,282.175,10.033
0.736,-0.504,77.325,282.175,10.029
0.755,-0.509,77.325,282.175,10.042
0.756,-0.515,77.325,282.175,10.002
0.762,-0.512,77.325,282.175,10.031
0.751,-0.498,77.325,282.175,10.005
0.757,-0.509,77.325,282.175,10.060
0.755,-0.520,77.325,282.175,10.002
0.758,-0.527,77.325,282.175,10.057
0.753,-0.529,77.325,282.175,9.986
0.760,-0.513,77.325,282.175,10.100
0.765,-0.514,77.325,282.175,9.941
0.774,-0.531,77.325,282.175,10.134
0.779,-0.535,77.325,282.175,9.968
0.791,-0.516,77.325,282.175,10.038
0.804,-0.502,77.325,282.175,10.067
0.860,-0.503,77.325,282.175,10.022
1.006,-0.518,77.325,282.175,10.057
1.051,-0.520,77.325,282.175,10.030
1.066,-0.503,77.300,282.175,9.974
1.073,-0.490,77.275,282.175,10.064
1.047,-0.492,77.225,282.175,10.054
0.975,-0.494,77.175,282.175,10.051
0.874,-0.500,77.075,282.175,9.983
0.784,-0.509,76.975,282.175,10.027
0.667,-0.492,76.825,282.175,9.966
0.512,-0.498,76.725,282.175,10.083
0.392,-0.510,76.575,282.175,10.009
0.269,-0.513,76.500,282.175,10.026
0.216,-0.525,76.425,282.175,10.013
0.318,-0.511,76.375,282.175,10.046
0.326,-0.517,76.350,282.175,10.044
0.317,-0.522,76.325,282.175,9.979
0.311,-0.535,76.325,282.175,10.061
0.326,-0.525,76.325,282.175,10.009
0.343,-0.533,76.325,282.175,10.071
0.348,-0.557,76.325,282.175,10.028
0.348,-0.559,76.325,282.175,9.962
0.347,-0.568,76.325,282.175,10.103
0.353,-0.553,76.325,282.175,9.950
0.364,-0.538,76.325,282.175,10.107
0.365,-0.555,76.325,282.175,9.974
0.359,-0.563,76.325,282.175,10.014
0.501,-0.576,76.325,282.175,10.094
0.571,-0.557,76.325,282.175,10.039
0.599,-0.559,76.325,282.175,10.006
0.612,-0.465,76.325,282.175,10.074
0.622,-0.366,76.325,282.175,9.976
0.620,-0.331,76.325,282.175,10.078
0.625,-0.293,76.325,282.175,10.000
0.638,-0.285,76.325,282.175,10.032
0.637,-0.291,76.325,282.175,10.047
0.633,-0.300,76.325,282.175,9.997
0.634,-0.292,76.325,282.175,10.014
0.638,-0.271,76.325,282.175,10.028
0.642,-0.273,76.325,282.175,10.085
0.737,-0.295,76.325,282.175,10.055
0.833,-0.306,76.325,282.175,9.991
0.865,-0.295,76.325,282.175,10.111
0.879,-0.278,76.325,282.175,9.973
0.888,-0.269,76.325,282.175,10.016
0.897,-0.302,76.325,282.175,10.051
0.898,-0.305,76.325,282.175,10.018
0.910,-0.284,76.325,282.175,10.000
0.916,-0.275,76.325,282.175,10.088
0.910,-0.281,76.325,282.175,9.947
0.907,-0.289,76.325,282.175,10.099
0.909,-0.286,76.325,282.175,10.061
0.911,-0.284,76.325,282.175,10.022
0.910,-0.275,76.325,282.175,9.948
0.911,-0.279,76.325,282.175,10.096
0.911,-0.282,76.325,282.175,9.993
0.913,-0.287,76.325,282.175,10.083
0.913,-0.280,76.325,282.175,10.017
0.915,-0.279,76.325,282.175,9.995
0.922,-0.278,76.325,282.175,10.023
1.033,-0.295,76.325,282.175,10.046
1.148,-0.302,76.325,282.175,10.090
1.182,-0.297,76.300,282.175,10.031
1.187,-0.290,76.275,282.175,10.001
1.179,-0.274,76.250,282.175,10.052
1.146,-0.267,76.175,282.175,10.028
1.066,-0.273,76.100,282.175,10.025
0.936,-0.271,75.975,282.175,9.989
0.840,-0.257,75.875,282.175,10.077
0.704,-0.262,75.725,282.175,9.989
0.685,-0.264,75.625,282.175,10.093
0.652,-0.253,75.500,282.175,10.003
0.591,-0.265,75.425,282.175,10.041
